"NUM_PLACA","TIPO","ENDERECO","SENTIDO","LONGITUDE","LATITUDE","LINK","GABARITO"
"422","PADRÃO","AV. SEN. CARLOS JEREISSATI. PRÓX. ATACADÃO BR 116","SENTIDO BR 116","-3.784257","-38.518102","https://www.google.com.br/OutdoorPadrao-422","https://drive.google.com/Gabarito-422"
"424","PADRÃO","HORIZONTE - ENTRADA HORIZONTE BR 116 – 1","FORTALEZA","-4.0853543","-38.4991345","https://www.google.com.br/OutdoorPadrao-424","https://drive.google.com/Gabarito-424"
"425","PADRÃO","HORIZONTE - ENTRADA HORIZONTE BR 116 – 2","FORTALEZA","-4.0853543","-38.4991345","https://www.google.com.br/OutdoorPadrao-425","https://drive.google.com/Gabarito-425"
"426","PADRÃO","HORIZONTE - ENTRADA HORIZONTE BR 116","F. SERTAO","-4.0853543","-38.4991345","https://www.google.com.br/OutdoorPadrao-426","https://drive.google.com/Gabarito-426"
"427","PADRÃO","BEBERIBE – ENTRADA DE BEBERIBE - CE - 040  - BEBERIBE","FORTALEZA","-4.185960","-38.153225","https://www.google.com.br/OutdoorPadrao-427","https://drive.google.com/Gabarito-427"
"431","PADRÃO","CURVA VIADUTO BR 116 PROX.HOSPITAL DO CORACAO – 2","AC.FORTALE","-3.809280","-38.500640","https://www.google.com.br/OutdoorPadrao-431","https://drive.google.com/Gabarito-431"
"443","PADRÃO","R.NEREU RAMOS PX AO VIADUTO DA VILA PERY – 1","VIAD.VILA","-3.784052","-38.574420","https://www.google.com.br/OutdoorPadrao-443","https://drive.google.com/Gabarito-443"
"445","PADRÃO","AV. LUCIANO CARNEIRO. EM FRENTE REST. CARAVELLE","SENTIDO AV BORGES DE MELO","-3.765220","-38.536727","https://www.google.com.br/OutdoorPadrao-445","https://drive.google.com/Gabarito-445"
"446","PADRÃO","R. REPULBICA DA ARMENIA. ESQUINA COM EDILSON BRASIL SOARES","SENTIDO AV WHASHINGTON SOARES","-3.789769","-38.481321","https://www.google.com.br/OutdoorPadrao-446","https://drive.google.com/Gabarito-446"
"447","PADRÃO","AV. WASHINGTON SOARES. ESQ. AV. EDILSON BRASIL SOARES","SENTIDO AV WHASHINGTON SOARES","-3.789518","-38.481069","https://www.google.com.br/OutdoorPadrao-447","https://drive.google.com/Gabarito-447"
"449","PADRÃO","AV. WASHINGTON SOARES CURVA TAPIOQUEIRAS - 2","AC. VIA SUL","-3.844657","-38.480518","https://www.google.com.br/OutdoorPadrao-449","https://drive.google.com/Gabarito-449"
"452","PADRÃO","AV. WASHINGTON SOARES PRÓX. AS TAPIOQUEIRAS - 3","AC. VIA SUL","-3.844349","-38.480709","https://www.google.com.br/OutdoorPadrao-452","https://drive.google.com/Gabarito-452"
"464","PADRÃO","AV SEN. FERNANDES TOVORA ESQ.LINEU MACHADO","J.CLUBE","-3.765371","-38.576324","https://www.google.com.br/OutdoorPadrao-464","https://drive.google.com/Gabarito-464"
"465","PADRÃO","AV SEN. FERNANDES TOVORA ESQ.LINEU MACHADO","J.CLUBE","-3.765371","-38.576324","https://www.google.com.br/OutdoorPadrao-465","https://drive.google.com/Gabarito-465"
"468","PADRÃO","R. ANA BILHAR. ESQ. RUA CEL. MANUEL JESUINO","ACESSO ALDEOTA","-3.731525","-38.484348","https://www.google.com.br/OutdoorPadrao-468","https://drive.google.com/Gabarito-468"
"469","PADRÃO","R. ANA BILHAR. ESQ. RUA CEL. MANUEL JESUINO","ACESSO ALDEOTA","-3.731525","-38.484348","https://www.google.com.br/OutdoorPadrao-469","https://drive.google.com/Gabarito-469"
"473","PADRÃO","AV.VISC. DO RIO BCO C/ CLARINDO DE QUEIROZ - 1 - ESTACIO FIC","FAC.MARIST","-3.734453","-38.524417","https://www.google.com.br/OutdoorPadrao-473","https://drive.google.com/Gabarito-473"
"474","PADRÃO","AV.VISC. DO RIO BCO C/ CLARINDO DE QUEIROZ - 2 - ESTACIO FIC","ESTACIO FIC","-3.734453","-38.524417","https://www.google.com.br/OutdoorPadrao-474","https://drive.google.com/Gabarito-474"
"475","PADRÃO","RUA CLARINDO QUEIROZ C/AV.AV.VISC. DO RIO BCO - 3 - ESTACIO FIC","ESTACIO FI","-3.734635","-38.524301","https://www.google.com.br/OutdoorPadrao-475","https://drive.google.com/Gabarito-475"
"476","PADRÃO","RUA CLARINDO QUEIROZ C/AV.AV.VISC. DO RIO BCO - 4 - ESTACIO FIC","ESTACIO FI","-3.734635","-38.524301","https://www.google.com.br/OutdoorPadrao-476","https://drive.google.com/Gabarito-476"
"477","PADRÃO","AV. DOMINGOS OLIMPIO PROX. IGREJA OTAVIO BONFIM- .1","AC.AV.BEZE","-3.732777","-38.542301","https://www.google.com.br/OutdoorPadrao-477","https://drive.google.com/Gabarito-477"
"479","PADRÃO","AV. DOMINGOS OLIMPIO PROX. IGREJA OTAVIO BONFIM - .3","AC.AV.BEZE","-3.732703","-38.542355","https://www.google.com.br/OutdoorPadrao-479","https://drive.google.com/Gabarito-479"
"480","PADRÃO","AV MAESTRO LISBOA. ACESSO BEACH PARK - PROX.CHRISTUS","FORTALEZA","-3.807824","-38.463018","https://www.google.com.br/OutdoorPadrao-480","https://drive.google.com/Gabarito-480"
"481","PADRÃO","AV MAESTRO LISBOA. ACESSO BEACH PARK - PROX.CHRISTUS","FORTALEZA","-3.807824","-38.463018","https://www.google.com.br/OutdoorPadrao-481","https://drive.google.com/Gabarito-481"
"487","PADRÃO","ESTRADA PARA MORRO BRANCO. CENTRO.BEBERIBE","AC CENTRO","-4.178600","-38.128651","https://www.google.com.br/OutdoorPadrao-487","https://drive.google.com/Gabarito-487"
"488","PADRÃO","RUA.CORONEL BIA  -ESQ. RUA .JOÃO BALTAZAR - 1","AC. CENTRO","-4.182452","-38.131824","https://www.google.com.br/OutdoorPadrao-488","https://drive.google.com/Gabarito-488"
"489","PADRÃO","RUA.CORONEL BIA  -ESQ. RUA .JOÃO BALTAZAR - 3 ","AC CENTRO","-4.182616","-38.131870","https://www.google.com.br/OutdoorPadrao-489","https://drive.google.com/Gabarito-489"
